region,city,subdistrict,postcode
Ilocos Sur,Santa Lucia,Namatican,2712
Ilocos Sur,Santa Lucia,Nangalisan,2712
Ilocos Sur,Santa Lucia,Palali Norte,2712
Ilocos Sur,Santa Lucia,Palali Sur,2712
Ilocos Sur,Santa Lucia,Paoc Norte,2712
Ilocos Sur,Santa Lucia,Paoc Sur,2712
Ilocos Sur,Santa Lucia,Paratong,2712
Ilocos Sur,Santa Lucia,Pila East,2712
Ilocos Sur,Santa Lucia,Pila West,2712
Ilocos Sur,Santa Lucia,Quinabalayangan,2712
Ilocos Sur,Santa Lucia,Ronda,2712
Ilocos Sur,Santa Lucia,Sabuanan,2712
Ilocos Sur,Santa Lucia,San Juan,2712
Ilocos Sur,Santa Lucia,San Pedro,2712
Ilocos Sur,Santa Lucia,Sapang,2712
Ilocos Sur,Santa Lucia,Suagayan,2712
Ilocos Sur,Santa Lucia,Vical,2712
Ilocos Sur,Santa Lucia,Bani,2712
Ilocos Sur,Santa Maria,Ag-Agrao,2705
Ilocos Sur,Santa Maria,Ampuagan,2705
Ilocos Sur,Santa Maria,Baballasioan,2705
Ilocos Sur,Santa Maria,Baliw Daya,2705
Ilocos Sur,Santa Maria,Baliw Laud,2705
Ilocos Sur,Santa Maria,Bia-O,2705
Ilocos Sur,Santa Maria,Butir,2705
Ilocos Sur,Santa Maria,Cabaroan,2705
Ilocos Sur,Santa Maria,Danuman East,2705
Ilocos Sur,Santa Maria,Danuman West,2705
Ilocos Sur,Santa Maria,Dunglayan,2705
Ilocos Sur,Santa Maria,Gusing,2705
Ilocos Sur,Santa Maria,Langaoan,2705
Ilocos Sur,Santa Maria,Laslasong Norte,2705
Ilocos Sur,Santa Maria,Laslasong Sur,2705
Ilocos Sur,Santa Maria,Laslasong West,2705
Ilocos Sur,Santa Maria,Lesseb,2705
Ilocos Sur,Santa Maria,Lingsat,2705
Ilocos Sur,Santa Maria,Lubong,2705
Ilocos Sur,Santa Maria,Maynganay Norte,2705
Ilocos Sur,Santa Maria,Maynganay Sur,2705
Ilocos Sur,Santa Maria,Nagsayaoan,2705
Ilocos Sur,Santa Maria,Nagtupacan,2705
Ilocos Sur,Santa Maria,Nalvo,2705
Ilocos Sur,Santa Maria,Pacang,2705
Ilocos Sur,Santa Maria,Penned,2705
Ilocos Sur,Santa Maria,Poblacion Norte,2705
Ilocos Sur,Santa Maria,Poblacion Sur,2705
Ilocos Sur,Santa Maria,Silag,2705
Ilocos Sur,Santa Maria,Sumagui,2705
Ilocos Sur,Santa Maria,Suso,2705
Ilocos Sur,Santa Maria,Tangaoan,2705
Ilocos Sur,Santa Maria,Tinaan,2705
Ilocos Sur,Santiago,Al-Aludig,2707
Ilocos Sur,Santiago,Ambucao,2707
Ilocos Sur,Santiago,San Jose (Baraoas),2707
Ilocos Sur,Santiago,Baybayabas,2707
Ilocos Sur,Santiago,Bigbiga,2707
Ilocos Sur,Santiago,Bulbulala,2707
Ilocos Sur,Santiago,Busel-Busel,2707
Ilocos Sur,Santiago,Butol,2707
Ilocos Sur,Santiago,Caburao,2707
Ilocos Sur,Santiago,Dan-Ar,2707
Ilocos Sur,Santiago,Gabao,2707
Ilocos Sur,Santiago,Guinabang,2707
Ilocos Sur,Santiago,Imus,2707
Ilocos Sur,Santiago,Lang-Ayan,2707
Ilocos Sur,Santiago,Mambug,2707
Ilocos Sur,Santiago,Nalasin,2707
Ilocos Sur,Santiago,Olo-Olo Norte,2707
Ilocos Sur,Santiago,Olo-Olo Sur,2707
Ilocos Sur,Santiago,Poblacion Norte,2707
Ilocos Sur,Santiago,Poblacion Sur,2707
Ilocos Sur,Santiago,Sabangan,2707
Ilocos Sur,Santiago,Salincub,2707
Ilocos Sur,Santiago,San Roque,2707
Ilocos Sur,Santiago,Ubbog,2707
Ilocos Sur,Santo Domingo,Binalayangan,2729
Ilocos Sur,Santo Domingo,Binongan,2729
Ilocos Sur,Santo Domingo,Borobor,2729
Ilocos Sur,Santo Domingo,Cabaritan,2729
Ilocos Sur,Santo Domingo,Cabigbigaan,2729
Ilocos Sur,Santo Domingo,Calautit,2729
Ilocos Sur,Santo Domingo,Calay-Ab,2729
Ilocos Sur,Santo Domingo,Camestizoan,2729
Ilocos Sur,Santo Domingo,Casili,2729
Ilocos Sur,Santo Domingo,Flora,2729
Ilocos Sur,Santo Domingo,Lagatit,2729
Ilocos Sur,Santo Domingo,Laoingen,2729
Ilocos Sur,Santo Domingo,Lussoc,2729
Ilocos Sur,Santo Domingo,Nalasin,2729
Ilocos Sur,Santo Domingo,Nagbettedan,2729
Ilocos Sur,Santo Domingo,Naglaoa-An,2729
Ilocos Sur,Santo Domingo,Nambaran,2729
Ilocos Sur,Santo Domingo,Nanerman,2729
Ilocos Sur,Santo Domingo,Napo,2729
Ilocos Sur,Santo Domingo,Padu Chico,2729
Ilocos Sur,Santo Domingo,Padu Grande,2729
Ilocos Sur,Santo Domingo,Paguraper,2729
Ilocos Sur,Santo Domingo,Panay,2729
Ilocos Sur,Santo Domingo,Pangpangdan,2729
Ilocos Sur,Santo Domingo,Parada,2729
Ilocos Sur,Santo Domingo,Paras,2729
Ilocos Sur,Santo Domingo,Poblacion,2729
Ilocos Sur,Santo Domingo,Puerta Real,2729
Ilocos Sur,Santo Domingo,Pussuac,2729
Ilocos Sur,Santo Domingo,Quimmarayan,2729
Ilocos Sur,Santo Domingo,San Pablo,2729
Ilocos Sur,Santo Domingo,Santa Cruz,2729
Ilocos Sur,Santo Domingo,Santo Tomas,2729
Ilocos Sur,Santo Domingo,Sived,2729
Ilocos Sur,Santo Domingo,Vacunero,2729
Ilocos Sur,Santo Domingo,Suksukit,2729
Ilocos Sur,Sigay,Abaccan,2719
Ilocos Sur,Sigay,Mabileg,2719
Ilocos Sur,Sigay,Matallucod,2719
Ilocos Sur,Sigay,Poblacion (Madayaw),2719
Ilocos Sur,Sigay,San Elias,2719
Ilocos Sur,Sigay,San Ramon,2719
Ilocos Sur,Sigay,Santo Rosario,2719
Ilocos Sur,Sinait,Aguing,2733
Ilocos Sur,Sinait,Ballaigui,2733
Ilocos Sur,Sinait,Baliw,2733
Ilocos Sur,Sinait,Baracbac,2733
Ilocos Sur,Sinait,Barikir,2733
Ilocos Sur,Sinait,Battog,2733
Ilocos Sur,Sinait,Binacud,2733
Ilocos Sur,Sinait,Cabangtalan,2733
Ilocos Sur,Sinait,Cabarambanan,2733
Ilocos Sur,Sinait,Cabulalaan,2733
Ilocos Sur,Sinait,Cadanglaan,2733
Ilocos Sur,Sinait,Calingayan,2733
Ilocos Sur,Sinait,Curtin,2733
Ilocos Sur,Sinait,Dadalaquiten Norte,2733
Ilocos Sur,Sinait,Dadalaquiten Sur,2733
Ilocos Sur,Sinait,Duyayyat,2733
Ilocos Sur,Sinait,Jordan,2733
Ilocos Sur,Sinait,Calanutian,2733
Ilocos Sur,Sinait,Katipunan,2733
Ilocos Sur,Sinait,Macabiag,2733
Ilocos Sur,Sinait,Magsaysay,2733
Ilocos Sur,Sinait,Marnay,2733
Ilocos Sur,Sinait,Masadag,2733
Ilocos Sur,Sinait,Nagcullooban,2733
Ilocos Sur,Sinait,Nagbalioartian,2733
Ilocos Sur,Sinait,Nagongburan,2733
Ilocos Sur,Sinait,Namnama,2733
Ilocos Sur,Sinait,Pacis,2733
Ilocos Sur,Sinait,Paratong,2733
Ilocos Sur,Sinait,Dean Leopoldo Yabes (Pug-Os),2733
Ilocos Sur,Sinait,Purag,2733
Ilocos Sur,Sinait,Quibit-Quibit,2733
Ilocos Sur,Sinait,Quimmallogong,2733
Ilocos Sur,Sinait,Rang-Ay,2733
Ilocos Sur,Sinait,Ricudo,2733
Ilocos Sur,Sinait,Sabangan (Marcos),2733
Ilocos Sur,Sinait,Sallacapo,2733
Ilocos Sur,Sinait,Santa Cruz,2733
Ilocos Sur,Sinait,Sapriana,2733
Ilocos Sur,Sinait,Tapao,2733
Ilocos Sur,Sinait,Teppeng,2733
Ilocos Sur,Sinait,Tubigay,2733
Ilocos Sur,Sinait,Ubbog,2733
Ilocos Sur,Sinait,Zapat,2733
Ilocos Sur,Sugpon,Banga,2717
Ilocos Sur,Sugpon,Caoayan,2717
Ilocos Sur,Sugpon,Licungan (Cullang),2717
Ilocos Sur,Sugpon,Danac,2717
Ilocos Sur,Sugpon,Pangotan,2717
Ilocos Sur,Sugpon,Balbalayang,2717
Ilocos Sur,Suyo,Baringcucurong,2715
Ilocos Sur,Suyo,Cabugao,2715
Ilocos Sur,Suyo,Man-Atong,2715
Ilocos Sur,Suyo,Patoc-Ao,2715
Ilocos Sur,Suyo,Poblacion (Kimpusa),2715
Ilocos Sur,Suyo,Suyo Proper,2715
Ilocos Sur,Suyo,Urzadan,2715
Ilocos Sur,Suyo,Uso,2715
Ilocos Sur,Tagudin,Ag-Aguman,2714
Ilocos Sur,Tagudin,Ambalayat,2714
Ilocos Sur,Tagudin,Baracbac,2714
Ilocos Sur,Tagudin,Bario-An,2714
Ilocos Sur,Tagudin,Baritao,2714
Ilocos Sur,Tagudin,Borono,2714
Ilocos Sur,Tagudin,Becques,2714
Ilocos Sur,Tagudin,Bimmanga,2714
Ilocos Sur,Tagudin,Bio,2714
Ilocos Sur,Tagudin,Bitalag,2714
Ilocos Sur,Tagudin,Bucao East,2714
Ilocos Sur,Tagudin,Bucao West,2714
Ilocos Sur,Tagudin,Cabaroan,2714
Ilocos Sur,Tagudin,Cabugbugan,2714
Ilocos Sur,Tagudin,Cabulanglangan,2714
Ilocos Sur,Tagudin,Dacutan,2714
Ilocos Sur,Tagudin,Dardarat,2714
Ilocos Sur,Tagudin,Del Pilar,2714
Ilocos Sur,Tagudin,Farola,2714
Ilocos Sur,Tagudin,Gabur,2714
Ilocos Sur,Tagudin,Garitan,2714
Ilocos Sur,Tagudin,Jardin,2714
Ilocos Sur,Tagudin,Lacong,2714
Ilocos Sur,Tagudin,Lantag,2714
Ilocos Sur,Tagudin,Las-Ud,2714
Ilocos Sur,Tagudin,Libtong,2714
Ilocos Sur,Tagudin,Lubnac,2714
Ilocos Sur,Tagudin,Magsaysay,2714
Ilocos Sur,Tagudin,Malacanang,2714
Ilocos Sur,Tagudin,Pacac,2714
Ilocos Sur,Tagudin,Pallogan,2714
Ilocos Sur,Tagudin,Pudoc East,2714
Ilocos Sur,Tagudin,Pudoc West,2714
Ilocos Sur,Tagudin,Pula,2714
Ilocos Sur,Tagudin,Quirino,2714
Ilocos Sur,Tagudin,Ranget,2714
Ilocos Sur,Tagudin,Rizal,2714
Ilocos Sur,Tagudin,Salvacion,2714
Ilocos Sur,Tagudin,San Miguel,2714
Ilocos Sur,Tagudin,Sawat,2714
Ilocos Sur,Tagudin,Tallaoen,2714
Ilocos Sur,Tagudin,Tampugo,2714
Ilocos Sur,Tagudin,Tarangotong,2714
Ilocos Sur,Vigan,Ayusan Norte,2700
Ilocos Sur,Vigan,Ayusan Sur,2700
Ilocos Sur,Vigan,I,2700
Ilocos Sur,Vigan,Ii,2700
Ilocos Sur,Vigan,Iii,2700
Ilocos Sur,Vigan,Iv,2700
Ilocos Sur,Vigan,V,2700
Ilocos Sur,Vigan,Vi,2700
Ilocos Sur,Vigan,Barraca,2700
Ilocos Sur,Vigan,Beddeng Laud,2700
Ilocos Sur,Vigan,Beddeng Daya,2700
Ilocos Sur,Vigan,Bongtolan,2700
Ilocos Sur,Vigan,Bulala,2700
Ilocos Sur,Vigan,Cabalangegan,2700
Ilocos Sur,Vigan,Cabaroan Daya,2700
Ilocos Sur,Vigan,Cabaroan Laud,2700
Ilocos Sur,Vigan,Camangaan,2700
Ilocos Sur,Vigan,Capangpangan,2700
Ilocos Sur,Vigan,Mindoro,2700
Ilocos Sur,Vigan,Nagsangalan,2700
Ilocos Sur,Vigan,Pantay Daya,2700
Ilocos Sur,Vigan,Pantay Fatima,2700
Ilocos Sur,Vigan,Pantay Laud,2700
Ilocos Sur,Vigan,Paoa,2700
Ilocos Sur,Vigan,Paratong,2700
Ilocos Sur,Vigan,Pong-Ol,2700
Ilocos Sur,Vigan,Purok-A-Bassit,2700
Ilocos Sur,Vigan,Purok-A-Dackel,2700
Ilocos Sur,Vigan,Raois,2700
Ilocos Sur,Vigan,Rugsuanan,2700
Ilocos Sur,Vigan,Salindeg,2700
Ilocos Sur,Vigan,San Jose,2700
Ilocos Sur,Vigan,San Julian Norte,2700
Ilocos Sur,Vigan,San Julian Sur,2700
Ilocos Sur,Vigan,San Pedro,2700
Ilocos Sur,Vigan,Tamag,2700
Ilocos Sur,Vigan,Vii,2700
Ilocos Sur,Vigan,Viii,2700
Ilocos Sur,Vigan,Ix,2700
La Union,Aringay,Alaska,2503
La Union,Aringay,Basca,2503
La Union,Aringay,Dulao,2503
La Union,Aringay,Gallano,2503
La Union,Aringay,Macabato,2503
La Union,Aringay,Manga,2503
La Union,Aringay,Pangao-Aoan East,2503
La Union,Aringay,Pangao-Aoan West,2503
La Union,Aringay,Poblacion,2503
La Union,Aringay,Samara,2503
La Union,Aringay,San Antonio,2503
La Union,Aringay,San Benito Norte,2503
La Union,Aringay,San Benito Sur,2503
La Union,Aringay,San Eugenio,2503
La Union,Aringay,San Juan East,2503
La Union,Aringay,San Juan West,2503
La Union,Aringay,San Simon East,2503
La Union,Aringay,San Simon West,2503
La Union,Aringay,Santa Cecilia,2503
La Union,Aringay,Santa Lucia,2503
La Union,Aringay,Santa Rita East,2503
La Union,Aringay,Santa Rita West,2503
La Union,Aringay,Santo Rosario East,2503
La Union,Aringay,Santo Rosario West,2503
La Union,Bacnotan,Agtipal,2515
La Union,Bacnotan,Arosip,2515
La Union,Bacnotan,Bacqui,2515
La Union,Bacnotan,Bacsil,2515
La Union,Bacnotan,Bagutot,2515
La Union,Bacnotan,Ballogo,2515
La Union,Bacnotan,Baroro,2515
La Union,Bacnotan,Bitalag,2515
La Union,Bacnotan,Bulala,2515
La Union,Bacnotan,Burayoc,2515
La Union,Bacnotan,Bussaoit,2515
La Union,Bacnotan,Cabaroan,2515
La Union,Bacnotan,Cabarsican,2515
La Union,Bacnotan,Cabugao,2515
La Union,Bacnotan,Calautit,2515
La Union,Bacnotan,Carcarmay,2515
La Union,Bacnotan,Casiaman,2515
La Union,Bacnotan,Galongen,2515
La Union,Bacnotan,Guinabang,2515
La Union,Bacnotan,Legleg,2515
La Union,Bacnotan,Lisqueb,2515
La Union,Bacnotan,Mabanengbeng 1St,2515
La Union,Bacnotan,Mabanengbeng 2Nd,2515
La Union,Bacnotan,Maragayap,2515
La Union,Bacnotan,Nangalisan,2515
La Union,Bacnotan,Nagatiran,2515
La Union,Bacnotan,Nagsaraboan,2515
La Union,Bacnotan,Nagsimbaanan,2515
La Union,Bacnotan,Narra,2515
La Union,Bacnotan,Ortega,2515
La Union,Bacnotan,Paagan,2515
La Union,Bacnotan,Pandan,2515
La Union,Bacnotan,Pang-Pang,2515
La Union,Bacnotan,Poblacion,2515
La Union,Bacnotan,Quirino,2515
La Union,Bacnotan,Raois,2515
La Union,Bacnotan,Salincob,2515
La Union,Bacnotan,San Martin,2515
La Union,Bacnotan,Santa Cruz,2515
La Union,Bacnotan,Santa Rita,2515
La Union,Bacnotan,Sapilang,2515
La Union,Bacnotan,Sayoan,2515
La Union,Bacnotan,Sipulo,2515
La Union,Bacnotan,Tammocalao,2515
La Union,Bacnotan,Ubbog,2515
La Union,Bacnotan,Oya-Oy,2515
La Union,Bacnotan,Zaragosa,2515
La Union,Bagulin,Alibangsay,2512
La Union,Bagulin,Baay,2512
La Union,Bagulin,Cambaly,2512
La Union,Bagulin,Cardiz,2512
La Union,Bagulin,Dagup,2512
La Union,Bagulin,Libbo,2512
La Union,Bagulin,Suyo,2512
La Union,Bagulin,Tagudtud,2512
La Union,Bagulin,Tio-Angan,2512
La Union,Bagulin,Wallayan,2512
La Union,Balaoan,Apatut,2517
La Union,Balaoan,Ar-Arampang,2517
La Union,Balaoan,Baracbac Este,2517
La Union,Balaoan,Baracbac Oeste,2517
La Union,Balaoan,Bet-Ang,2517
La Union,Balaoan,Bulbulala,2517
La Union,Balaoan,Bungol,2517
La Union,Balaoan,Butubut Este,2517
La Union,Balaoan,Butubut Norte,2517
La Union,Balaoan,Butubut Oeste,2517
La Union,Balaoan,Butubut Sur,2517
La Union,Balaoan,Cabuaan Oeste,2517
La Union,Balaoan,Calliat,2517
La Union,Balaoan,Calungbuyan,2517
La Union,Balaoan,Camiling,2517
La Union,Balaoan,Guinaburan,2517
La Union,Balaoan,Masupe,2517
La Union,Balaoan,Nagsabaran Norte,2517
La Union,Balaoan,Nagsabaran Sur,2517
La Union,Balaoan,Nalasin,2517
La Union,Balaoan,Napaset,2517
La Union,Balaoan,Pagbennecan,2517
La Union,Balaoan,Pagleddegan,2517
La Union,Balaoan,Pantar Norte,2517
La Union,Balaoan,Pantar Sur,2517
La Union,Balaoan,Pa-O,2517
La Union,Balaoan,Almieda,2517
La Union,Balaoan,Paraoir,2517
La Union,Balaoan,Patpata,2517
La Union,Balaoan,Dr. Camilo Osias Pob. (Cabuaan Este),2517
La Union,Balaoan,Sablut,2517
La Union,Balaoan,San Pablo,2517
La Union,Balaoan,Sinapangan Norte,2517
La Union,Balaoan,Sinapangan Sur,2517
La Union,Balaoan,Tallipugo,2517
La Union,Balaoan,Antonino,2517
La Union,Bangar,Agdeppa,2519
La Union,Bangar,Alzate,2519
La Union,Bangar,Bangaoilan East,2519
La Union,Bangar,Bangaoilan West,2519
La Union,Bangar,Barraca,2519
La Union,Bangar,Cadapli,2519
La Union,Bangar,Caggao,2519
La Union,Bangar,Consuegra,2519
La Union,Bangar,General Prim East,2519
La Union,Bangar,General Prim West,2519
La Union,Bangar,General Terrero,2519
La Union,Bangar,Luzong Norte,2519
La Union,Bangar,Luzong Sur,2519
La Union,Bangar,Maria Cristina East,2519
La Union,Bangar,Maria Cristina West,2519
La Union,Bangar,Mindoro,2519
La Union,Bangar,Nagsabaran,2519
La Union,Bangar,Paratong Norte,2519
La Union,Bangar,Paratong No. 3,2519
La Union,Bangar,Paratong No. 4,2519
La Union,Bangar,Central East No. 1,2519
La Union,Bangar,Central East No. 2,2519
La Union,Bangar,Central West No. 1,2519
La Union,Bangar,Central West No. 2,2519
La Union,Bangar,Central West No. 3,2519
La Union,Bangar,Quintarong,2519
La Union,Bangar,Reyna Regente,2519
La Union,Bangar,Rissing,2519
La Union,Bangar,San Blas,2519
La Union,Bangar,San Cristobal,2519
La Union,Bangar,Sinapangan Norte,2519
La Union,Bangar,Sinapangan Sur,2519
La Union,Bangar,Ubbog,2519
La Union,Bauang,Acao,2501
La Union,Bauang,Baccuit Norte,2501
La Union,Bauang,Baccuit Sur,2501
La Union,Bauang,Bagbag,2501
La Union,Bauang,Ballay,2501
La Union,Bauang,Bawanta,2501
La Union,Bauang,Boy-Utan,2501
La Union,Bauang,Bucayab,2501
La Union,Bauang,Cabalayangan,2501
La Union,Bauang,Cabisilan,2501
La Union,Bauang,Calumbaya,2501
La Union,Bauang,Carmay,2501
La Union,Bauang,Casilagan,2501
La Union,Bauang,Central East,2501
La Union,Bauang,Central West,2501
La Union,Bauang,Dili,2501
La Union,Bauang,Disso-Or,2501
La Union,Bauang,Guerrero,2501
La Union,Bauang,Nagrebcan,2501
La Union,Bauang,Pagdalagan Sur,2501
La Union,Bauang,Palintucang,2501
La Union,Bauang,Palugsi-Limmansangan,2501
La Union,Bauang,Parian Oeste,2501
La Union,Bauang,Parian Este,2501
La Union,Bauang,Paringao,2501
La Union,Bauang,Payocpoc Norte Este,2501
La Union,Bauang,Payocpoc Norte Oeste,2501
La Union,Bauang,Payocpoc Sur,2501
La Union,Bauang,Pilar,2501
La Union,Bauang,Pudoc,2501
La Union,Bauang,Pottot,2501
La Union,Bauang,Pugo,2501
La Union,Bauang,Quinavite,2501
La Union,Bauang,Lower San Agustin,2501
La Union,Bauang,Santa Monica,2501
La Union,Bauang,Santiago,2501
La Union,Bauang,Taberna,2501
La Union,Bauang,Upper San Agustin,2501
La Union,Bauang,Urayong,2501
La Union,Burgos,Agpay,2510
La Union,Burgos,Bilis,2510
La Union,Burgos,Caoayan,2510
La Union,Burgos,Dalacdac,2510
La Union,Burgos,Delles,2510
La Union,Burgos,Imelda,2510
La Union,Burgos,Libtong,2510
La Union,Burgos,Linuan,2510
La Union,Burgos,New Poblacion,2510
La Union,Burgos,Old Poblacion,2510
La Union,Burgos,Lower Tumapoc,2510
La Union,Burgos,Upper Tumapoc,2510
La Union,Caba,Bautista,2502
La Union,Caba,Gana,2502
La Union,Caba,Juan Cartas,2502
La Union,Caba,Las-Ud,2502
La Union,Caba,Liquicia,2502
La Union,Caba,Poblacion Norte,2502
La Union,Caba,Poblacion Sur,2502
La Union,Caba,San Carlos,2502
La Union,Caba,San Cornelio,2502
La Union,Caba,San Fermin,2502
La Union,Caba,San Gregorio,2502
La Union,Caba,San Jose,2502
La Union,Caba,Santiago Norte,2502
La Union,Caba,Santiago Sur,2502
La Union,Caba,Sobredillo,2502
La Union,Caba,Urayong,2502
La Union,Caba,Wenceslao,2502
La Union,Luna,Alcala,2518
La Union,Luna,Ayaoan,2518
La Union,Luna,Barangobong,2518
La Union,Luna,Barrientos,2518
La Union,Luna,Bungro,2518
La Union,Luna,Buselbusel,2518
La Union,Luna,Cabalitocan,2518
La Union,Luna,Cantoria No. 1,2518
La Union,Luna,Cantoria No. 2,2518
La Union,Luna,Cantoria No. 3,2518
La Union,Luna,Cantoria No. 4,2518
La Union,Luna,Carisquis,2518
La Union,Luna,Darigayos,2518
La Union,Luna,Magallanes,2518
La Union,Luna,Magsiping,2518
La Union,Luna,Mamay,2518
La Union,Luna,Nagrebcan,2518
La Union,Luna,Nalvo Norte,2518
La Union,Luna,Nalvo Sur,2518
La Union,Luna,Napaset,2518
La Union,Luna,Oaqui No. 1,2518
La Union,Luna,Oaqui No. 2,2518
La Union,Luna,Oaqui No. 3,2518
La Union,Luna,Oaqui No. 4,2518
La Union,Luna,Pila,2518
La Union,Luna,Pitpitac,2518
La Union,Luna,Rimos No. 1,2518
La Union,Luna,Rimos No. 2,2518
La Union,Luna,Rimos No. 3,2518
La Union,Luna,Rimos No. 4,2518
La Union,Luna,Rimos No. 5,2518
La Union,Luna,Rissing,2518
La Union,Luna,Salcedo,2518
La Union,Luna,Santo Domingo Norte,2518
La Union,Luna,Santo Domingo Sur,2518
La Union,Luna,Sucoc Norte,2518
La Union,Luna,Sucoc Sur,2518
La Union,Luna,Suyo,2518
La Union,Luna,Tallaoen,2518
La Union,Luna,Victoria,2518
La Union,Naguilian,Aguioas,2511
La Union,Naguilian,Al-Alinao Norte,2511
La Union,Naguilian,Al-Alinao Sur,2511
La Union,Naguilian,Ambaracao Norte,2511
La Union,Naguilian,Ambaracao Sur,2511
La Union,Naguilian,Angin,2511
La Union,Naguilian,Balecbec,2511
La Union,Naguilian,Bancagan,2511
La Union,Naguilian,Baraoas Norte,2511
La Union,Naguilian,Baraoas Sur,2511
La Union,Naguilian,Bariquir,2511
La Union,Naguilian,Bato,2511
La Union,Naguilian,Bimmotobot,2511
La Union,Naguilian,Cabaritan Norte,2511
La Union,Naguilian,Cabaritan Sur,2511
La Union,Naguilian,Casilagan,2511
La Union,Naguilian,Dal-Lipaoen,2511
La Union,Naguilian,Daramuangan,2511
La Union,Naguilian,Guesset,2511
La Union,Naguilian,Gusing Norte,2511
La Union,Naguilian,Gusing Sur,2511
La Union,Naguilian,Imelda,2511
La Union,Naguilian,Lioac Norte,2511
La Union,Naguilian,Lioac Sur,2511
La Union,Naguilian,Magungunay,2511
La Union,Naguilian,Mamat-Ing Norte,2511
La Union,Naguilian,Mamat-Ing Sur,2511
La Union,Naguilian,Nagsidorisan,2511
La Union,Naguilian,Natividad,2511
La Union,Naguilian,Ortiz,2511
La Union,Naguilian,Ribsuan,2511
La Union,Naguilian,San Antonio,2511
La Union,Naguilian,San Isidro,2511
La Union,Naguilian,Sili,2511
La Union,Naguilian,Suguidan Norte,2511
La Union,Naguilian,Suguidan Sur,2511
La Union,Naguilian,Tuddingan,2511
La Union,Pugo,Ambalite,2508
La Union,Pugo,Ambangonan,2508
La Union,Pugo,Cares,2508
La Union,Pugo,Cuenca,2508
La Union,Pugo,Duplas,2508
La Union,Pugo,Maoasoas Norte,2508
La Union,Pugo,Maoasoas Sur,2508
La Union,Pugo,Palina,2508
La Union,Pugo,Poblacion East,2508
La Union,Pugo,San Luis,2508
La Union,Pugo,Saytan,2508
La Union,Pugo,Tavora East,2508
La Union,Pugo,Tavora Proper,2508
La Union,Pugo,Poblacion West,2508
La Union,Rosario,Alipang,2506
La Union,Rosario,Ambangonan,2506
La Union,Rosario,Amlang,2506
La Union,Rosario,Bacani,2506
La Union,Rosario,Bangar,2506
La Union,Rosario,Bani,2506
La Union,Rosario,Benteng-Sapilang,2506
La Union,Rosario,Cadumanian,2506
La Union,Rosario,Camp One,2506
La Union,Rosario,Carunuan East,2506
La Union,Rosario,Carunuan West,2506
La Union,Rosario,Casilagan,2506
La Union,Rosario,Cataguingtingan,2506
La Union,Rosario,Concepcion,2506
La Union,Rosario,Damortis,2506
La Union,Rosario,Gumot-Nagcolaran,2506
La Union,Rosario,Inabaan Norte,2506
La Union,Rosario,Inabaan Sur,2506
La Union,Rosario,Nagtagaan,2506
La Union,Rosario,Nangcamotian,2506
La Union,Rosario,Parasapas,2506
La Union,Rosario,Poblacion East,2506
La Union,Rosario,Poblacion West,2506
La Union,Rosario,Puzon,2506
La Union,Rosario,Rabon,2506
La Union,Rosario,San Jose,2506
La Union,Rosario,Marcos,2506
La Union,Rosario,Subusub,2506
La Union,Rosario,Tabtabungao,2506
La Union,Rosario,Tanglag,2506
La Union,Rosario,Tay-Ac,2506
La Union,Rosario,Udiao,2506
La Union,Rosario,Vila,2506
La Union,San Fernando,Abut,2500
La Union,San Fernando,Apaleng,2500
La Union,San Fernando,Bacsil,2500
La Union,San Fernando,Bangbangolan,2500
La Union,San Fernando,Bangcusay,2500
La Union,San Fernando,I,2500
La Union,San Fernando,Ii,2500
La Union,San Fernando,Iii,2500
La Union,San Fernando,Iv,2500
La Union,San Fernando,Baraoas,2500
La Union,San Fernando,Bato,2500
La Union,San Fernando,Biday,2500
La Union,San Fernando,Birunget,2500
La Union,San Fernando,Bungro,2500
La Union,San Fernando,Cabaroan (Negro),2500
La Union,San Fernando,Cabarsican,2500
La Union,San Fernando,Cadaclan,2500
La Union,San Fernando,Calabugao,2500
La Union,San Fernando,Camansi,2500
La Union,San Fernando,Canaoay,2500
La Union,San Fernando,Carlatan,2500
La Union,San Fernando,Catbangen,2500
La Union,San Fernando,Dallangayan Este,2500
La Union,San Fernando,Dallangayan Oeste,2500
La Union,San Fernando,Dalumpinas Este,2500
La Union,San Fernando,Dalumpinas Oeste,2500
La Union,San Fernando,Ilocanos Norte,2500
La Union,San Fernando,Ilocanos Sur,2500
La Union,San Fernando,Langcuas,2500
La Union,San Fernando,Lingsat,2500
La Union,San Fernando,Madayegdeg,2500
La Union,San Fernando,Mameltac,2500
La Union,San Fernando,Masicong,2500
La Union,San Fernando,Nagyubuyuban,2500
La Union,San Fernando,Namtutan,2500
La Union,San Fernando,Narra Este,2500
La Union,San Fernando,Narra Oeste,2500
La Union,San Fernando,Pacpaco,2500
La Union,San Fernando,Pagdalagan,2500
La Union,San Fernando,Pagdaraoan,2500
La Union,San Fernando,Pagudpud,2500
La Union,San Fernando,Pao Norte,2500
La Union,San Fernando,Pao Sur,2500
La Union,San Fernando,Parian,2500
La Union,San Fernando,Pias,2500
La Union,San Fernando,Poro,2500
La Union,San Fernando,Puspus,2500
La Union,San Fernando,Sacyud,2500
La Union,San Fernando,Sagayad,2500
La Union,San Fernando,San Agustin,2500
La Union,San Fernando,San Francisco,2500
